Tweets,isLiterary
united states army colonel rick zampelli presented the @usarmy seal today at my congressional office. it is an honor to display the seal in my office representing all those who served in the army. we thank all of you who have served and continue to serve and protect our nation. https://t.co/yzxqnpibdi,True
"for those of you who have seen visions, which episode is your favorite?

mine is definitely the twins",True
you know you’ve reached that age when your brother asks you who you ship in the owl house,True
@kenneynl i think it’s actually you who supports all of us.,True
i just told you who tf i thought i was: a god! https://t.co/je3b7sw2kd,True
"@caprijeongie winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@anitanorburn it's a beautiful solitary bee anita, but i'm afraid i can't tell you who.",False
"@aespalovv winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"“heaven knows i try sir. a toad, madam? perhaps it is you who are the toad.” —finishing the hat",True
just wanted to say a big thank you to everyone who has been contributing towards our toy fund and also to those of you who have already completed your questionnaires and handed them back in. https://t.co/xmev7y8rdp,True
"@sentedcruz cut the crap. because of politicians like you, who keep fueling this “my freedom, my rights” bs, it’s the reason why we can’t get our lives back. everyone as a community is affected, not just the individual. please stop. https://t.co/0qk4exmmsq",True
"""the result was the same... but you... who are you?""",True
"@aespalovv winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@winteraphy winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"as the saying goes when somone shows you who they are…she knew his aggressive, controlling, violent nature but chose to keep dating this lunatic. it wouldn’t end well, it never does. when someone behaves in this manner the first time run for the hills! https://t.co/xyp1y2ahk7",True
"@jenjenleena winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@dahyunniverse winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@blast108 okay, but it was you who brought up the name of the other group, when that was never being compared. we are comparing the level of promotion of the agencies, which unlike yours that improved, that of our agency has not progressed nothing.🤷🏻‍♀️",True
"@byutipulwinter winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
@mattwalshblog better yet just enjoy the freedom given to you and the protection so you can enjoy your vegan meals and watch your cnn and msnbc what is so pathetic is someone like you who doesn’t put america first come to this country legal!,False
"@minjeongstar winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"for those you who live by checklists, have you tried erasing things on the list instead of checking them off? i swear it's more satisfying to erase the task and see blank space on my list over time versus crossing things off/checking things off.",True
"@peachyaeriii winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@dahyunniverse winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@caprijeongie winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@yujiaespa winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@byutipulwinter winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@kimminjeongssi winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@ningddongie winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@aespafan_ind winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@nypost she looks so ""helpless"" in this picture, it reminds me of the maya angelou quote "" when people show you who they are the first time believe them"".",True
"@faeryrening winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"(compared to you, who once said you were “so sorry” for me… i must’ve looked a shameful idiot, like don quixote picking fights with windmills.)",True
"@dahyunniverse winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@gslleaeri winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@fruitywinrina winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@winteraphy winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@whitmore_park hello to all of you who were in year 5 gamma class with ms collins  in oct 2020. i've just seen for the first time, your letters you've sent me about my book, 'the missing'. i will try to answer them very soon. it's very exciting for me to read them. thank you.",True
"@yjmxlsroom winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@straw2304 winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
@alanshaw66 @peterar98015846 @___q__ @markhowsham @1885_est the problem is people like you who only see one side of the story and assumed it was correct.,True
"@caprijeongie winning the hallucination quest

#oursavageningning #oursavagewinter #aespa 
#savage @aespa_official",False
"@annavrmac @repadamschiff so where do you ""fact check"" your facts?? what is your source?? do not lecture me on checking facts or being wrong about this. it is you who is in denial, not me. please, tell me who your getting this notion that there's no voter fraud from, i'd love to know",True
"@michaelf141 dc is fine the problem is people like you who think they are fans of dc but are fans of a director, look at a fucking pace maker comic and you will see that he is like that even in the comics, oh wait he does not have the snayder brand then no bill",True
